   0.00000000       5.97297458E-07 
   20.0000000      -2.24509424E-08 
   40.0000000      -2.07639985E-08 
   60.0000000       5.80672463E-07 
   80.0000000      -2.00581045E-08 
   100.000000      -1.51049715E-08 
   120.000000       5.32084812E-07 
   140.000000      -1.37150176E-08 
   160.000000      -6.15016971E-09 
   180.000000       4.55885555E-07 
   200.000000      -4.11808765E-09 
   220.000000       5.05609421E-09 
   240.000000       3.58781563E-07 
   260.000000       7.66192798E-09 
   280.000000       1.72071104E-08 
   300.000000       2.49115828E-07 
   320.000000       2.02957207E-08 
   340.000000       2.88752506E-08 
   360.000000       1.35988216E-07 
   380.000000       3.23377130E-08 
   400.000000       3.86642505E-08 
   420.000000       2.83320514E-08 
   440.000000       4.23805027E-08 
   460.000000       4.53562770E-08 
   480.000000      -6.59467005E-08 
   500.000000       4.92022210E-08 
   520.000000       4.80382383E-08 
   540.000000      -1.40701957E-07 
   560.000000       5.18949079E-08 
   580.000000       4.61979859E-08 
   600.000000      -1.92079781E-07 
   620.000000       4.99583450E-08 
   640.000000       3.97792128E-08 
   660.000000      -2.18811266E-07 
   680.000000       4.33551897E-08 
   700.000000       2.91901241E-08 
   720.000000      -2.22255878E-07 
   740.000000       3.25187379E-08 
   760.000000       1.52663659E-08 
   780.000000      -2.06176821E-07 
   800.000000       1.83118640E-08 
   820.000000      -8.08497436E-10 
   840.000000      -1.76296723E-07 
   860.000000       1.94493865E-09 
   880.000000      -1.76176123E-08 
   900.000000      -1.39625982E-07 
   920.000000      -1.51427155E-08 
   940.000000      -3.36520003E-08 
   960.000000      -1.03670601E-07 
   980.000000      -3.14255786E-08 
   1000.00000      -4.74634376E-08 
   1020.00000      -7.55644933E-08 
   1040.00000      -4.54462672E-08 
   1060.00000      -5.78094479E-08 
   1080.00000      -6.12303666E-08 
   1100.00000      -5.59648790E-08 
   1120.00000      -6.37787139E-08 
   1140.00000      -6.46687539E-08 
   1160.00000      -6.20839984E-08 
   1180.00000      -6.48872955E-08 
   1200.00000      -8.74655086E-08 
   1220.00000      -6.33419930E-08 
   1240.00000      -6.11178024E-08 
   1260.00000      -1.28571060E-07 
   1280.00000      -5.97542424E-08 
   1300.00000      -5.29208606E-08 
   1320.00000      -1.84419363E-07 
   1340.00000      -5.18056282E-08 
   1360.00000      -4.11736565E-08 
   1380.00000      -2.49342605E-07 
   1400.00000      -4.03958822E-08 
   1420.00000      -2.70757496E-08 
   1440.00000      -3.16191972E-07 
   1460.00000      -2.67399631E-08 
   1480.00000      -1.20228467E-08 
   1500.00000      -3.77137354E-07 
   1520.00000      -1.22386616E-08 
   1540.00000       2.53874521E-09 
   1560.00000      -4.24518987E-07 
   1580.00000       1.66855607E-09 
   1600.00000       1.52603388E-08 
   1620.00000      -4.51667489E-07 
   1640.00000       1.36514222E-08 
   1660.00000       2.50221408E-08 
   1680.00000      -4.53609573E-07 
   1700.00000       2.26210748E-08 
   1720.00000       3.10403827E-08 
   1740.00000      -4.27594244E-07 
   1760.00000       2.78356822E-08 
   1780.00000       3.29387326E-08 
   1800.00000      -3.73403935E-07 
   1820.00000       2.89693212E-08 
   1840.00000       3.07781285E-08 
   1860.00000      -2.93408505E-07 
   1880.00000       2.61381690E-08 
   1900.00000       2.50434642E-08 
   1920.00000      -1.92395404E-07 
   1940.00000       1.98806696E-08 
   1960.00000       1.65887251E-08 
   1980.00000      -7.71489681E-08 
   2000.00000       1.10982228E-08 
   2020.00000       6.54392540E-09 
   2040.00000       4.41549375E-08 
   2060.00000       9.56067669E-10 
   2080.00000      -3.80506870E-09 
   2100.00000       1.62719772E-07 
   2120.00000      -9.24068022E-09 
   2140.00000      -1.31512667E-08 
   2160.00000       2.69968695E-07 
   2180.00000      -1.81865722E-08 
   2200.00000      -2.03055031E-08 
   2220.00000       3.58386586E-07 
   2240.00000      -2.47155754E-08 
   2260.00000      -2.43246348E-08 
   2280.00000       4.22261195E-07 
   2300.00000      -2.79279337E-08 
   2320.00000      -2.46133656E-08 
   2340.00000       4.58240891E-07 
   2360.00000      -2.72883511E-08 
   2380.00000      -2.09891677E-08 
   2400.00000       4.65627267E-07 
   2420.00000      -2.26833663E-08 
   2440.00000      -1.37055451E-08 
   2460.00000       4.46371956E-07 
   2480.00000      -1.44356846E-08 
   2500.00000      -3.42754225E-09 
   2520.00000       4.04791763E-07 
   2540.00000      -3.27266370E-09 
   2560.00000       8.84056117E-09 
   2580.00000       3.47031119E-07 
   2600.00000       9.75062608E-09 
   2620.00000       2.18636274E-08 
   2640.00000       2.80343812E-07 
   2660.00000       2.33626505E-08 
   2680.00000       3.43053372E-08 
   2700.00000       2.12294481E-07 
   2720.00000       3.62077550E-08 
   2740.00000       4.48658355E-08 
   2760.00000       1.49959760E-07 
   2780.00000       4.69853916E-08 
   2800.00000       5.24139061E-08 
   2820.00000       9.92110074E-08 
   2840.00000       5.45834133E-08 
   2860.00000       5.61023299E-08 
   2880.00000       6.41534186E-08 
   2900.00000       5.81897908E-08 
   2920.00000       5.54532562E-08 
   2940.00000       4.67539039E-08 
   2960.00000       5.73753454E-08 
   2980.00000       5.04054114E-08 
   3000.00000       4.66848320E-08 
   3020.00000       5.21358317E-08 
   3040.00000       4.13219787E-08 
   3060.00000       6.14034406E-08 
   3080.00000       4.28947580E-08 
   3100.00000       2.89543287E-08 
   3120.00000       8.64593517E-08 
   3140.00000       3.04607362E-08 
   3160.00000       1.43701682E-08 
   3180.00000       1.16004308E-07 
   3200.00000       1.59467941E-08 
   3220.00000      -1.14936916E-09 
   3240.00000       1.43457655E-07 
   3260.00000       6.59613864E-10 
   3280.00000      -1.62348730E-08 
   3300.00000       1.62262324E-07 
   3320.00000      -1.40316541E-08 
   3340.00000      -2.95652764E-08 
   3360.00000       1.66653550E-07 
   3380.00000      -2.68332023E-08 
   3400.00000      -4.00000637E-08 
   3420.00000       1.52356776E-07 
   3440.00000      -3.66569317E-08 
   3460.00000      -4.66946553E-08 
   3480.00000       1.17128501E-07 
   3500.00000      -4.27301536E-08 
   3520.00000      -4.91860668E-08 
   3540.00000       6.10737843E-08 
   3560.00000      -4.46725466E-08 
   3580.00000      -4.74395350E-08 
   3600.00000      -1.32978739E-08 
   3620.00000      -4.25311804E-08 
   3640.00000      -4.18478514E-08 
   3660.00000      -1.01294120E-07 
   3680.00000      -3.67691655E-08 
   3700.00000      -3.31841541E-08 
   3720.00000      -1.96507102E-07 
   3740.00000      -2.82106214E-08 
   3760.00000      -2.25150831E-08 
   3780.00000      -2.91463408E-07 
   3800.00000      -1.79483717E-08 
   3820.00000      -1.10837997E-08 
   3840.00000      -3.78378672E-07 
   3860.00000      -7.22417326E-09 
   3880.00000      -1.74861278E-10 
   3900.00000      -4.49923931E-07 
   3920.00000       2.70543299E-09 
   3940.00000       9.02038977E-09 
   3960.00000      -4.99947987E-07 
   3980.00000       1.07017408E-08 
   4000.00000       1.55259219E-08 
   4020.00000      -5.24059487E-07 
   4040.00000       1.58617883E-08 
   4060.00000       1.86805593E-08 
   4080.00000      -5.20047934E-07 
   4100.00000       1.76117698E-08 
   4120.00000       1.82019999E-08 
   4140.00000      -4.88097328E-07 
   4160.00000       1.57649609E-08 
   4180.00000       1.42127758E-08 
   4200.00000      -4.30760082E-07 
   4220.00000       1.05409628E-08 
   4240.00000       7.22678939E-09 
   4260.00000      -3.52722623E-07 
   4280.00000       2.54248134E-09 
   4300.00000      -1.90281879E-09 
   4320.00000      -2.60363237E-07 
   4340.00000      -7.30669347E-09 
   4360.00000      -1.20710704E-08 
   4380.00000      -1.61135404E-07 
   4400.00000      -1.78569515E-08 
   4420.00000      -2.20370193E-08 
   4440.00000      -6.28437036E-08 
   4460.00000      -2.78540515E-08 
   4480.00000      -3.05534407E-08 
   4500.00000       2.71325362E-08 
   4520.00000      -3.60716363E-08 
   4540.00000      -3.65001895E-08 
   4560.00000       1.02574504E-07 
   4580.00000      -4.14424512E-08 
   4600.00000      -3.90075776E-08 
   4620.00000       1.59038407E-07 
   4640.00000      -4.31748397E-08 
   4660.00000      -3.75541518E-08 
   4680.00000       1.94277604E-07 
   4700.00000      -4.08440712E-08 
   4720.00000      -3.20305702E-08 
   4740.00000       2.08413056E-07 
   4760.00000      -3.44414559E-08 
   4780.00000      -2.27587762E-08 
   4800.00000       2.03834716E-07 
   4820.00000      -2.43798155E-08 
   4840.00000      -1.04642064E-08 
   4860.00000       1.84854301E-07 
   4880.00000      -1.14581100E-08 
   4900.00000       3.79653420E-09 
   4920.00000       1.57143106E-07 
   4940.00000       3.21894444E-09 
   4960.00000       1.87422966E-08 
   4980.00000       1.27047613E-07 
   5000.00000       1.83515940E-08 
   5020.00000       3.30003935E-08 
   5040.00000       1.00851565E-07 
   5060.00000       3.25762315E-08 
   5080.00000       4.52456312E-08 
   5100.00000       8.40638137E-08 
   5120.00000       4.46031763E-08 
   5140.00000       5.43322969E-08 
   5160.00000       8.08066360E-08 
   5180.00000       5.33465290E-08 
   5200.00000       5.94091567E-08 
   5220.00000       9.33625017E-08 
   5240.00000       5.80332724E-08 
