   0.00000000       1.14889769E-08 
   20.0000000      -1.09323153E-07 
   40.0000000      -7.30401553E-08 
   60.0000000       1.16264465E-08 
   80.0000000      -1.12722105E-07 
   100.000000      -7.18232371E-08 
   120.000000       1.10805889E-08 
   140.000000      -1.07220593E-07 
   160.000000      -6.86604125E-08 
   180.000000       9.96673322E-09 
   200.000000      -9.44884846E-08 
   220.000000      -6.37123989E-08 
   240.000000       8.37268388E-09 
   260.000000      -7.57680638E-08 
   280.000000      -5.71306629E-08 
   300.000000       6.39834941E-09 
   320.000000      -5.23221573E-08 
   340.000000      -4.92381673E-08 
   360.000000       4.18540624E-09 
   380.000000      -2.61014428E-08 
   400.000000      -4.03330667E-08 
   420.000000       1.85994975E-09 
   440.000000       1.23093757E-09 
   460.000000      -3.07537178E-08 
   480.000000      -4.19959151E-10 
   500.000000       2.73186682E-08 
   520.000000      -2.06527009E-08 
   540.000000      -2.51200372E-09 
   560.000000       5.03372597E-08 
   580.000000      -1.04644933E-08 
   600.000000      -4.30038716E-09 
   620.000000       6.86743959E-08 
   640.000000      -4.14811990E-10 
   660.000000      -5.66213476E-09 
   680.000000       8.02689399E-08 
   700.000000       9.60551905E-09 
   720.000000      -6.49786935E-09 
   740.000000       8.38160688E-08 
   760.000000       1.93239185E-08 
   780.000000      -6.74715483E-09 
   800.000000       7.88585552E-08 
   820.000000       2.82383219E-08 
   840.000000      -6.47101217E-09 
   860.000000       6.63994939E-08 
   880.000000       3.63141908E-08 
   900.000000      -5.86338622E-09 
   920.000000       4.87538117E-08 
   940.000000       4.43151009E-08 
   960.000000      -5.03394038E-09 
   980.000000       2.74184906E-08 
   1000.00000       5.24847046E-08 
   1020.00000      -4.10006118E-09 
   1040.00000       4.75050754E-09 
   1060.00000       6.03293273E-08 
   1080.00000      -3.29037309E-09 
   1100.00000      -1.52422199E-08 
   1120.00000       6.74699550E-08 
   1140.00000      -2.60279043E-09 
   1160.00000      -3.20349791E-08 
   1180.00000       7.33487937E-08 
   1200.00000      -2.56273980E-09 
   1220.00000      -3.80138729E-08 
   1240.00000       7.86919685E-08 
   1260.00000      -3.38330386E-09 
   1280.00000      -3.03356984E-08 
   1300.00000       8.40385184E-08 
   1320.00000      -4.45709558E-09 
   1340.00000      -1.72620158E-08 
   1360.00000       8.80090241E-08 
   1380.00000      -5.83610893E-09 
   1400.00000       1.56027002E-09 
