   15.1500006     -0.551163971      -1.69667113      -1.14550710    
   15.3000002     -0.589101195      -1.83586168      -1.24676049    
   15.4500008     -0.613164723      -1.93382359      -1.32065892    
   15.6000004     -0.623129010      -1.98835528      -1.36522627    
   15.7500010     -0.619085550      -1.99823308      -1.37914753    
   15.9000006     -0.601433694      -1.96323490      -1.36180115    
   16.0500011     -0.570865035      -1.88414621      -1.31328118    
   16.2000008     -0.528341711      -1.76274431      -1.23440266    
   16.3500004     -0.475069046      -1.60175502      -1.12668598    
   16.5000000     -0.412463605      -1.40479410     -0.992330492    
   16.6500015     -0.342117012      -1.17628157     -0.834164560    
   16.8000011     -0.265757054     -0.921355128     -0.655598044    
   16.9500008     -0.185206294     -0.645737171     -0.460530877    
   17.1000004     -0.102339715     -0.355617404     -0.253277689    
   17.2500000      -1.90420300E-02  -5.75112589E-02  -3.84692289E-02
   17.4000015       6.28341734E-02  0.241890222      0.179056048    
   17.5500011      0.141508758      0.535855591      0.394346833    
   17.7000008      0.215311795      0.817786872      0.602475047    
   17.8500004      0.282718092       1.08135247      0.798634410    
   18.0000000      0.342377722       1.32063341      0.978255689    
   18.1500015      0.393142074       1.53025830       1.13711619    
   18.3000011      0.434084713       1.70551431       1.27142954    
   18.4500008      0.464517027       1.84246826       1.37795126    
   18.6000004      0.483998179       1.93804455       1.45404637    
   18.7500000      0.492339432       1.99009681       1.49775743    
   18.9000015      0.489602655       1.99745584       1.50785315    
   19.0500011      0.476093501       1.95995605       1.48386252    
   19.2000008      0.452349186       1.87844014       1.42609096    
   19.3500004      0.419121504       1.75473881       1.33561730    
   19.5000000      0.377355456       1.59162998       1.21427453    
   19.6500015      0.328164071       1.39277399       1.06460989    
   19.8000011      0.272799999       1.16264176      0.889841795    
   19.9500008      0.212624803      0.906399250      0.693774462    
   20.1000004      0.149076343      0.629801095      0.480724752    
   20.2500000       8.36353153E-02  0.339059025      0.255423725    
   20.4000015       1.77915320E-02   4.06986363E-02   2.29071043E-02
   20.5500011      -4.69892323E-02 -0.258571982     -0.211582750    
   20.7000008     -0.109297156     -0.552035689     -0.442738533    
   20.8500004     -0.167808324     -0.833101869     -0.665293574    
   21.0000000     -0.221312121      -1.09545851     -0.874146402    
   21.1500015     -0.268735498      -1.33321655      -1.06448102    
   21.3000011     -0.309163690      -1.54103029      -1.23186660    
   21.4500008     -0.341856956      -1.71423602      -1.37237906    
   21.6000004     -0.366263032      -1.84894383      -1.48268080    
   21.7500000     -0.382025242      -1.94212866      -1.56010342    
   21.9000015     -0.388986051      -1.99169791      -1.60271192    
   22.0500011     -0.387186199      -1.99653733      -1.60935116    
   22.2000008     -0.376859277      -1.95653903      -1.57967973    
   22.3500004     -0.358422458      -1.87260139      -1.51417899    
   22.5000000     -0.332463086      -1.74660933      -1.41414618    
   22.6500015     -0.299721926      -1.58139002      -1.28166807    
   22.8000011     -0.261073470      -1.38065815      -1.11958468    
   22.9500008     -0.217503548      -1.14891982     -0.931416273    
   23.1000004     -0.170085043     -0.891379297     -0.721294284    
   23.2500000     -0.119952306     -0.613820493     -0.493868172    
   23.4000015      -6.82745948E-02 -0.322472930     -0.254198343    
   23.5500011      -1.62295178E-02  -2.38869470E-02  -7.65742920E-03
   23.7000008       3.50232534E-02  0.275235474      0.240212217    
   23.8500004       8.43672305E-02  0.568176746      0.483809531    
   24.0000000      0.130752861      0.848358035      0.717605174    
   24.1500015      0.173219264       1.10949028      0.936271012    
   24.3000011      0.210913524       1.34570253       1.13478899    
   24.4500008      0.243107215       1.55169320       1.30858600    
   24.6000004      0.269209683       1.72283649       1.45362687    
   24.7500019      0.288778186       1.85529017       1.56651199    
   24.9000015      0.301524252       1.94607627       1.64455199    
   25.0500011      0.307316840       1.99315798       1.68584108    
   25.2000008      0.306181580       1.99547791       1.68929636    
   25.3500004      0.298296899       1.95298386       1.65468693    
   25.5000019      0.283986539       1.86662889       1.58264232    
   25.6500015      0.263709277       1.73835444       1.47464514    
   25.8000011      0.238045797       1.57104051       1.33299470    
   25.9500008      0.207683086       1.36844468       1.16076159    
   26.1000004      0.173396915       1.13511658      0.961719632    
   26.2500019      0.136032686      0.876292944      0.740260243    
   26.4000015       9.64852124E-02  0.597792923      0.501307726    
   26.5500011       5.56778237E-02  0.305867791      0.250189960    
   26.7000008       1.45413019E-02   7.07357051E-03  -7.46773137E-03
   26.8500004      -2.60068960E-02 -0.291879505     -0.265872598    
   27.0000019      -6.50826097E-02 -0.584281266     -0.519198656    
   27.1500015     -0.101853833     -0.863557637     -0.761703789    
   27.3000011     -0.135557950      -1.12344050     -0.987882555    
   27.4500008     -0.165517077      -1.35809338      -1.19257629    
   27.6000004     -0.191151187      -1.56224656      -1.37109542    
   27.7500019     -0.211988777      -1.73131716      -1.51932836    
   27.9000015     -0.227674931      -1.86150396      -1.63382900    
   28.0500011     -0.237976521      -1.94988549      -1.71190894    
   28.2000008     -0.242784753      -1.99447715      -1.75169241    
   28.3500004     -0.242114767      -1.99427736      -1.75216258    
   28.5000019     -0.236102581      -1.94928968      -1.71318710    
   28.6500015     -0.224999398      -1.86052573      -1.63552630    
   28.8000011     -0.209163532      -1.72997856      -1.52081501    
   28.9500008     -0.189050063      -1.56058013      -1.37153006    
   29.1000004     -0.165198654      -1.35613453      -1.19093585    
   29.2500019     -0.138219729      -1.12123001     -0.983010292    
   29.4000015     -0.108779423     -0.861148059     -0.752368629    
   29.5500011      -7.75835738E-02 -0.581726670     -0.504143119    
   29.7000008      -4.53612655E-02 -0.289241046     -0.243879780    
   29.8500004      -1.28481574E-02   9.74030606E-03   2.25884635E-02
   30.0000019       1.92299411E-02  0.308506668      0.289276719    
   30.1500015       5.01728877E-02  0.600340843      0.550167978    
   30.3000011       7.93211535E-02  0.878692746      0.799371600    
   30.4500008      0.106069513       1.13731122       1.03124166    
   30.6000004      0.129879221       1.37038827       1.24050903    
   30.7500019      0.150288492       1.57269180       1.42240334    
   30.9000015      0.166920960       1.73967350       1.57275248    
   31.0500011      0.179492176       1.86758614       1.68809390    
   31.2000008      0.187813848       1.95355690       1.76574302    
   31.3500004      0.191795856       1.99565530       1.80385947    
   31.5000019      0.191446096       1.99293554       1.80148947    
   31.6500015      0.186868146       1.94545865       1.75859046    
   31.8000011      0.178256840       1.85429120       1.67603433    
   31.9500008      0.165891945       1.72148049       1.55558848    
   32.1000023      0.150130078       1.55000687       1.39987683    
   32.2500000      0.131395131       1.34372842       1.21233332    
   32.4000015      0.110167421       1.10726738      0.997099936    
   32.5500031       8.69717747E-02  0.845938861      0.758967102    
   32.7000008       6.23649582E-02  0.565619349      0.503254414    
   32.8500023       3.69226336E-02  0.272590071      0.235667437    
   33.0000000       1.12262275E-02  -2.65534949E-02  -3.77797224E-02
   33.1500015      -1.41500868E-02 -0.325108260     -0.310958177    
   33.3000031      -3.86519134E-02 -0.616361618     -0.577709675    
   33.4500008      -6.17564693E-02 -0.893765748     -0.832009256    
   33.6000023      -8.29834566E-02  -1.15110469      -1.06812119    
   33.7500000     -0.101904750      -1.38258624      -1.28068149    
   33.9000015     -0.118152708      -1.58302355      -1.46487081    
   34.0500031     -0.131426960      -1.74790871      -1.61648178    
   34.2000008     -0.141499609      -1.87353623      -1.73203659    
   34.3500023     -0.148218602      -1.95709109      -1.80887246    
   34.5000000     -0.151509464      -1.99669242      -1.84518290    
   34.6500015     -0.151375234      -1.99145317      -1.84007788    
   34.8000031     -0.147894651      -1.94148910      -1.79359448    
   34.9500008     -0.141218752      -1.84792554      -1.70670676    
   35.1000023     -0.131565943      -1.71285880      -1.58129287    
   35.2500000     -0.119215667      -1.53932905      -1.42011333    
   35.4000015     -0.104500853      -1.33122468      -1.22672379    
   35.5500031      -8.77994001E-02  -1.09322321      -1.00542378    
   35.7000008      -6.95247874E-02 -0.830676734     -0.761151969    
   35.8500023      -5.01161590E-02 -0.549468338     -0.499352187    
   36.0000000      -3.00280452E-02 -0.255927384     -0.225899339    
   36.1500015      -9.71994549E-03   4.33686189E-02   5.30885644E-02
   36.3000031       1.03539396E-02  0.341690630      0.331336677    
   36.4500008       2.97546349E-02  0.632331610      0.602576971    
   36.6000023       4.80677783E-02  0.908779025      0.860711217    
   36.7500000       6.49122298E-02   1.16481066       1.09989846    
   36.9000015       7.99477845E-02   1.39468932       1.31474149    
   37.0500031       9.28817838E-02   1.59324563       1.50036383    
   37.2000008      0.103474542       1.75601673       1.65254223    
   37.3500023      0.111543484       1.87935531       1.76781178    
   37.5000000      0.116965905       1.96048534       1.84351945    
   37.6500015      0.119680382       1.99758863       1.87790823    
   37.8000031      0.119686767       1.98982954       1.87014282    
   37.9500008      0.117044821       1.93738425       1.82033944    
   38.1000023      0.111871593       1.84142780       1.72955620    
   38.2500000      0.104337551       1.70411992       1.59978235    
   38.4000015       9.46616158E-02   1.52853751       1.43387592    
   38.5500031       8.31052661E-02   1.31862664       1.23552132    
   38.7000008       6.99657947E-02   1.07910824       1.00914240    
   38.8500023       5.55689447E-02  0.815349042      0.759780109    
   39.0000000       4.02610824E-02  0.533285856      0.493024766    
   39.1500015       2.44010631E-02  0.239239037      0.214837968    
   39.3000031       8.35202076E-03  -6.01806790E-02  -6.85326979E-02
   39.4500008      -7.52676465E-03 -0.358241349     -0.350714594    
   39.6000023      -2.28877235E-02 -0.648264110     -0.625376403    
   39.7500000      -3.74024361E-02 -0.923721254     -0.886318803    
   39.9000015      -5.07684723E-02  -1.17844033      -1.12767184    
   40.0500031      -6.27155080E-02  -1.40669370      -1.34397817    
   40.2000008      -7.30105937E-02  -1.60335064      -1.53034008    
   40.3500023      -8.14624950E-02  -1.76400435      -1.68254185    
   40.5000000      -8.79249796E-02  -1.88503897      -1.79711401    
   40.6500015      -9.22990665E-02  -1.96374249      -1.87144339    
   40.8000031      -9.45341811E-02  -1.99834359      -1.90380943    
   40.9500008      -9.46281850E-02  -1.98806620      -1.89343798    
   41.1000023      -9.26263705E-02  -1.93314052      -1.84051418    
   41.2500000      -8.86193961E-02  -1.83480287      -1.74618351    
   41.4000015      -8.27402771E-02  -1.69525659      -1.61251628    
   41.5500031      -7.51605183E-02  -1.51763785      -1.44247735    
   41.7000008      -6.60854504E-02  -1.30594122      -1.23985577    
   41.8500023      -5.57489470E-02  -1.06491053      -1.00916159    
   42.0000000      -4.44076210E-02 -0.799970627     -0.755563021    
   42.1500015      -3.23346369E-02 -0.517058313     -0.484723687    
   42.3000031      -1.98133104E-02 -0.222533792     -0.202720478    
   42.4500008      -7.13060610E-03   7.69808590E-02   8.41114670E-02
   42.6000023       5.42928837E-03  0.374774218      0.369344920    
   42.7500000       1.75911896E-02  0.664143622      0.646552444    
   42.9000015       2.90948078E-02  0.938604951      0.909510136    
   43.0500031       3.97001803E-02   1.19198680       1.15228665    
   43.2000008       4.91925254E-02   1.41859329       1.36940074    
   43.3500023       5.73864356E-02   1.61334670       1.55596030    
   43.5000000       6.41293451E-02   1.77186358       1.70773423    
   43.6500015       6.93041533E-02   1.89059198       1.82128787    
   43.8000031       7.28310570E-02   1.96686077       1.89402974    
   43.9500008       7.46684819E-02   1.99895704       1.92428851    
   44.1000023       7.48131424E-02   1.98616147       1.91134834    
   44.2500000       7.32992887E-02   1.92876220       1.85546291    
   44.4000015       7.01971129E-02   1.82804525       1.75784814    
   44.5500031       6.56103864E-02   1.68627346       1.62066305    
   44.7000008       5.96734397E-02   1.50663590       1.44696248    
   44.8500023       5.25475033E-02   1.29315770       1.24061024    
   45.0000000       4.44165505E-02   1.05064392       1.00622737    
   45.1500015       3.54827233E-02  0.784528732      0.749046028    
   45.3000031       2.59614494E-02  0.500794232      0.474832773    
   45.4500008       1.60763934E-02  0.205820397      0.189743996    
   45.6000023       6.05432130E-03  -9.37832221E-02  -9.98375416E-02
   45.7500000      -3.87998857E-03 -0.391273141     -0.387393147    
   45.9000015      -1.35086719E-02 -0.679983377     -0.666474700    
   46.0500031      -2.26254463E-02 -0.953422308     -0.930796862    
   46.2000008      -3.10399197E-02  -1.20544291      -1.17440295    
   46.3500023      -3.85814495E-02  -1.43039799      -1.39181650    
   46.5000000      -4.51024845E-02  -1.62322438      -1.57812190    
   46.6500015      -5.04813194E-02  -1.77960122      -1.72911990    
   46.8000031      -5.46242073E-02  -1.89601123      -1.84138703    
   46.9500008      -5.74668311E-02  -1.96983874      -1.91237187    
   47.1000023      -5.89750558E-02  -1.99942946      -1.94045436    
   47.2500000      -5.91450371E-02  -1.98411727      -1.92497218    
   47.4000015      -5.80026172E-02  -1.92424548      -1.86624289    
   47.5500031      -5.56021072E-02  -1.82115829      -1.76555622    
   47.7000008      -5.20244539E-02  -1.67717516      -1.62515068    
   47.8500023      -4.73748557E-02  -1.49552250      -1.44814765    
   48.0000000      -4.17799093E-02  -1.28028870      -1.23850882    
   48.1500015      -3.53843197E-02  -1.03629673      -1.00091243    
   48.3000031      -2.83473078E-02 -0.769031286     -0.740683973    
   48.4500008      -2.08387673E-02 -0.484502167     -0.463663399    
   48.6000023      -1.30352601E-02 -0.189084858     -0.176049590    
   48.7500038      -5.11597376E-03  0.110578954      0.115694925    
   48.9000015       2.74130888E-03  0.407751888      0.405010581    
   49.0500031       1.03641097E-02  0.695775032      0.685410917    
   49.2000008       1.75889544E-02  0.968165576      0.950576603    
   49.3500023       2.42647901E-02   1.21881986       1.19455504    
   49.5000038       3.02560534E-02   1.44210160       1.41184556    
   49.6500015       3.54453251E-02   1.63299179       1.59754646    
