           1   2.99893713      0.148289129      -2.12628613E-04
          11   2.99574733      0.148289219      -4.25341656E-04
          21   2.99042940      0.148289368      -6.38218713E-04
          31   2.98298120      0.148289382      -8.51329009E-04
          41   2.97340035      0.148289382      -1.06472557E-03
          51   2.96168399      0.148289368      -1.27843919E-03
          61   2.94782877      0.148289233      -1.49247085E-03
          71   2.93183208      0.148289025      -1.70678343E-03
          81   2.91369128      0.148288682      -1.92129181E-03
          91   2.89340568      0.148288175      -2.13585142E-03
         101   2.87097573      0.148287356      -2.35024327E-03
         111   2.84640503      0.148286238      -2.56415852E-03
         121   2.81970072      0.148284659      -2.77717714E-03
         131   2.79087496      0.148282558      -2.98874453E-03
         141   2.75994611      0.148279697      -3.19814286E-03
         151   2.72694111      0.148275912      -3.40445689E-03
         161   2.69189715      0.148270935      -3.60653456E-03
         171   2.65486455      0.148264438      -3.80294048E-03
         181   2.61590958      0.148256004      -3.99190281E-03
         191   2.57511878      0.148245275      -4.17125458E-03
         201   2.53260255      0.148231536      -4.33836691E-03
         211   2.48850060      0.148214266      -4.49008215E-03
         221   2.44298720      0.148192719      -4.62264661E-03
         231   2.39627790      0.148166120      -4.73165000E-03
         241   2.34863591      0.148133785      -4.81198588E-03
         251   2.30037904      0.148094967      -4.85784328E-03
         261   2.25188661      0.148049206      -4.86275321E-03
         271   2.20360494      0.147996262      -4.81971540E-03
         281   2.15605140      0.147936434      -4.72143106E-03
         291   2.10981512      0.147870466      -4.56067314E-03
         301   2.06555343      0.147799551      -4.33081156E-03
         311   2.02398157      0.147725448      -4.02649818E-03
         321   1.98585558      0.147649914      -3.64447315E-03
         331   1.95194697      0.147574589      -3.18442145E-03
         341   1.92300951      0.147500157      -2.64975266E-03
         351   1.89973938      0.147426710      -2.04814109E-03
         361   1.88273335      0.147353530      -1.39165693E-03
         371   1.87244785      0.147279918      -6.96365198E-04
         381   1.86916590      0.147205994       1.86405960E-05
         391   1.87297535      0.147133067       7.32676825E-04
         401   1.88376212      0.147064552       1.42516545E-03
         411   1.90122020      0.147004262       2.07730848E-03
         421   1.92487514      0.146956533       2.67346506E-03
         431   1.95411932      0.146923944       3.20204045E-03
         441   1.98825204      0.146907404       3.65581224E-03
         451   2.02652097      0.146905899       4.03174572E-03
         461   2.06816053      0.146916822       4.33042832E-03
         471   2.11242270      0.146936849       4.55528591E-03
         481   2.15860200      0.146962523       4.71174251E-03
         491   2.20605111      0.146990672       4.80643241E-03
         501   2.25418997      0.147018909       4.84654121E-03
         511   2.30250931      0.147045568       4.83929878E-03
         521   2.35056996      0.147069603       4.79162438E-03
         531   2.39799833      0.147090539       4.70990408E-03
         541   2.44448113      0.147108272       4.59987065E-03
         551   2.48975897      0.147122964       4.46656067E-03
         561   2.53361917      0.147134885       4.31432342E-03
         571   2.57588959      0.147144452       4.14686184E-03
         581   2.61643219      0.147151977       3.96729074E-03
         591   2.65513754      0.147157848       3.77820455E-03
         601   2.69192004      0.147162318       3.58174322E-03
         611   2.72671413      0.147165745       3.37965600E-03
         621   2.75946951      0.147168308       3.17336130E-03
         631   2.79014945      0.147170246       2.96399766E-03
         641   2.81872702      0.147171661       2.75246985E-03
         651   2.84518361      0.147172645       2.53948779E-03
         661   2.86950731      0.147173390       2.32560025E-03
         671   2.89169049      0.147173911       2.11122283E-03
         681   2.91172981      0.147174299       1.89666147E-03
         691   2.92962408      0.147174522       1.68213283E-03
         701   2.94537449      0.147174746       1.46778044E-03
         711   2.95898271      0.147174880       1.25368894E-03
         721   2.97045159      0.147174969       1.03989546E-03
