           1   2.49242544       2.45756935E-02
          21   2.47912717       2.45676469E-02
          41   2.46034074       2.45578494E-02
          61   2.43641996       2.45452709E-02
          81   2.40785313       2.45287307E-02
         101   2.37528157       2.45068967E-02
         121   2.33951950       2.44785640E-02
         141   2.30156970       2.44428311E-02
         161   2.26263022       2.43994277E-02
         181   2.22408485       2.43489295E-02
         201   2.18746758       2.42927708E-02
         221   2.15439701       2.42328048E-02
         241   2.12647486       2.41707116E-02
         261   2.10515833       2.41074022E-02
         281   2.09162045       2.40431018E-02
         301   2.08662438       2.39783153E-02
         321   2.09043741       2.39147805E-02
         341   2.10280252       2.38558240E-02
         361   2.12297344       2.38054078E-02
         381   2.14980459       2.37665512E-02
         401   2.18187475       2.37398278E-02
         421   2.21761942       2.37235948E-02
         441   2.25545216       2.37148255E-02
         461   2.29386044       2.37102453E-02
         481   2.33147120       2.37071961E-02
         501   2.36708641       2.37039775E-02
         521   2.39969563       2.36998461E-02
         541   2.42847180       2.36946680E-02
         561   2.45275760       2.36886609E-02
         581   2.47204828       2.36821733E-02
         601   2.48597383       2.36755274E-02
         621   2.49428344       2.36689150E-02
         641   2.49683380       2.36623324E-02
         661   2.49358225       2.36556083E-02
         681   2.48458481       2.36483905E-02
         701   2.46999884       2.36400664E-02
         721   2.45009112       2.36298069E-02
         741   2.42525053       2.36165673E-02
         761   2.39600420       2.35991664E-02
         781   2.36303592       2.35763695E-02
         801   2.32720423       2.35471148E-02
         821   2.28955436       2.35107113E-02
         841   2.25132060       2.34671775E-02
         861   2.21390915       2.34173127E-02
         881   2.17885447       2.33626794E-02
         901   2.14774489       2.33050101E-02
         921   2.12211537       2.32457500E-02
         941   2.10331893       2.31855046E-02
         961   2.09239388       2.31244043E-02
         981   2.08995104       2.30631679E-02
        1001   2.09610558       2.30037831E-02
        1021   2.11046720       2.29497328E-02
        1041   2.13219023       2.29046177E-02
        1061   2.16007137       2.28706598E-02
        1081   2.19267321       2.28478592E-02
        1101   2.22845054       2.28342805E-02
        1121   2.26586342       2.28268951E-02
        1141   2.30346155       2.28227340E-02
        1161   2.33994055       2.28195358E-02
        1181   2.37417078       2.28159390E-02
        1201   2.40520549       2.28114240E-02
        1221   2.43227386       2.28059404E-02
        1241   2.45476818       2.27997936E-02
        1261   2.47222567       2.27932781E-02
        1281   2.48431301       2.27866694E-02
        1301   2.49081206       2.27801427E-02
        1321   2.49160957       2.27735899E-02
        1341   2.48669267       2.27668304E-02
        1361   2.47614765       2.27594413E-02
        1381   2.46016431       2.27507558E-02
        1401   2.43904519       2.27398816E-02
