           1   2.49925947       2.42443141E-02  -1.47820683E-04
          11   2.49704528       2.42439043E-02  -2.95038219E-04
          21   2.49336648       2.42434833E-02  -4.41043172E-04
          31   2.48823833       2.42430195E-02  -5.85209171E-04
          41   2.48168254       2.42424887E-02  -7.26884580E-04
          51   2.47372770       2.42419150E-02  -8.65384296E-04
          61   2.46440911       2.42412295E-02  -9.99982236E-04
          71   2.45376992       2.42404304E-02  -1.12990336E-03
          81   2.44186115       2.42394805E-02  -1.25431747E-03
          91   2.42874265       2.42383685E-02  -1.37233327E-03
         101   2.41448331       2.42370591E-02  -1.48299395E-03
         111   2.39916182       2.42354795E-02  -1.58527470E-03
         121   2.38286781       2.42336281E-02  -1.67808216E-03
         131   2.36570215       2.42314935E-02  -1.76025811E-03
         141   2.34777713       2.42290124E-02  -1.83058577E-03
         151   2.32921791       2.42261887E-02  -1.88780145E-03
         161   2.31016207       2.42230110E-02  -1.93061202E-03
         171   2.29076028       2.42194813E-02  -1.95771898E-03
         181   2.27117610       2.42156293E-02  -1.96784944E-03
         191   2.25158501       2.42114794E-02  -1.95979583E-03
         201   2.23217416       2.42070947E-02  -1.93246256E-03
         211   2.21314073       2.42025293E-02  -1.88492017E-03
         221   2.19468975       2.41978634E-02  -1.81646575E-03
         231   2.17703176       2.41931528E-02  -1.72668719E-03
         241   2.16037965       2.41884515E-02  -1.61552639E-03
         251   2.14494419       2.41838340E-02  -1.48333958E-03
         261   2.13093019       2.41793636E-02  -1.33094657E-03
         271   2.11853218       2.41749864E-02  -1.15966564E-03
         281   2.10792828       2.41707377E-02  -9.71328293E-04
         291   2.09927607       2.41665859E-02  -7.68266967E-04
         301   2.09270763       2.41624434E-02  -5.53275982E-04
         311   2.08832502       2.41583362E-02  -3.29543633E-04
         321   2.08619738       2.41542086E-02  -1.00557154E-04
         331   2.08635831       2.41500773E-02   1.30012282E-04
         341   2.08880472       2.41459906E-02   3.58437916E-04
         351   2.09349680       2.41420530E-02   5.81070490E-04
         361   2.10035992       2.41383594E-02   7.94465537E-04
         371   2.10928679       2.41350029E-02   9.95494658E-04
         381   2.12014103       2.41320916E-02   1.18143542E-03
         391   2.13276148       2.41297260E-02   1.35003531E-03
         401   2.14696741       2.41279323E-02   1.49954529E-03
         411   2.16256309       2.41267122E-02   1.62872719E-03
         421   2.17934251       2.41260454E-02   1.73683546E-03
         431   2.19709492       2.41258573E-02   1.82358013E-03
         441   2.21560812       2.41260771E-02   1.88907515E-03
         451   2.23467278       2.41266116E-02   1.93377794E-03
